SpineBase;2017-11-20 14:41:56.147;-0,8793484;-0,03866103;2,074539;Tracked;
SpineMid;2017-11-20 14:41:56.149;-0,8624103;0,2390542;1,89564;Tracked;
Neck;2017-11-20 14:41:56.151;-0,8370843;0,5058534;1,703485;Tracked;
Head;2017-11-20 14:41:56.151;-0,7683429;0,6031729;1,700721;Tracked;
ShoulderLeft;2017-11-20 14:41:56.153;-0,9313939;0,4051821;1,666223;Tracked;
ElbowLeft;2017-11-20 14:41:56.154;-1,073571;0,2217992;1,730823;Tracked;
WristLeft;2017-11-20 14:41:56.154;-1,030792;0,02368871;1,501308;Tracked;
HandLeft;2017-11-20 14:41:56.155;-1,047378;0,01360028;1,489574;Inferred;
ShoulderRight;2017-11-20 14:41:56.157;-0,7002962;0,42431;1,782248;Tracked;
ElbowRight;2017-11-20 14:41:56.158;-0,8711995;0,1708667;1,619135;Tracked;
WristRight;2017-11-20 14:41:56.159;-1,037891;0,02440068;1,502961;Tracked;
HandRight;2017-11-20 14:41:56.160;-1,086819;-0,0236429;1,557566;Inferred;
HipLeft;2017-11-20 14:41:56.161;-0,9205595;-0,04679051;2,008056;Tracked;
KneeLeft;2017-11-20 14:41:56.161;-0,9245239;-0,4883412;1,905483;Tracked;
AnkleLeft;2017-11-20 14:41:56.162;-0,8799537;-0,8019779;1,806245;Tracked;
FootLeft;2017-11-20 14:41:56.163;-0,8683851;-0,8539491;1,705406;Tracked;
HipRight;2017-11-20 14:41:56.163;-0,8043355;-0,02853871;2,062083;Tracked;
KneeRight;2017-11-20 14:41:56.164;-0,6695166;-0,4592558;1,89807;Tracked;
AnkleRight;2017-11-20 14:41:56.165;-0,601878;-0,7675557;1,790681;Tracked;
FootRight;2017-11-20 14:41:56.165;-0,5388061;-0,8141364;1,654463;Tracked;
SpineShoulder;2017-11-20 14:41:56.166;-0,844816;0,4409555;1,753821;Tracked;
HandTipLeft;2017-11-20 14:41:56.167;-1,057567;-0,02281658;1,484513;Inferred;
ThumbLeft;2017-11-20 14:41:56.167;-1,028202;0,03002893;1,454;Inferred;
HandTipRight;2017-11-20 14:41:56.168;-1,114043;-0,056544;1,596116;Inferred;
ThumbRight;2017-11-20 14:41:56.169;-1,123359;-0,0182275;1,594111;Inferred;
SpineBase;2017-11-20 14:41:56.180;-0,879277;-0,0386554;2,074577;Tracked;
SpineMid;2017-11-20 14:41:56.181;-0,8623542;0,2390181;1,895648;Tracked;
Neck;2017-11-20 14:41:56.182;-0,8370472;0,5057603;1,703472;Tracked;
Head;2017-11-20 14:41:56.183;-0,7682842;0,6030737;1,700737;Tracked;
ShoulderLeft;2017-11-20 14:41:56.184;-0,9313916;0,4051385;1,666232;Tracked;
ElbowLeft;2017-11-20 14:41:56.185;-1,073586;0,221624;1,73053;Tracked;
WristLeft;2017-11-20 14:41:56.186;-1,03041;0,02344123;1,501777;Tracked;
HandLeft;2017-11-20 14:41:56.187;-1,04158;0,01880308;1,488215;Inferred;
ShoulderRight;2017-11-20 14:41:56.188;-0,7002642;0,4242725;1,782247;Tracked;
ElbowRight;2017-11-20 14:41:56.189;-0,8703219;0,1699059;1,619688;Tracked;
WristRight;2017-11-20 14:41:56.189;-1,03703;0,02625037;1,49971;Tracked;
HandRight;2017-11-20 14:41:56.190;-1,041037;0,02522773;1,492023;Inferred;
HipLeft;2017-11-20 14:41:56.190;-0,920502;-0,04679554;2,008054;Tracked;
KneeLeft;2017-11-20 14:41:56.191;-0,9244998;-0,4883422;1,905463;Tracked;
AnkleLeft;2017-11-20 14:41:56.192;-0,8798738;-0,8013097;1,806991;Tracked;
FootLeft;2017-11-20 14:41:56.193;-0,8682845;-0,8534209;1,706251;Tracked;
HipRight;2017-11-20 14:41:56.193;-0,8042601;-0,0285421;2,062145;Tracked;
KneeRight;2017-11-20 14:41:56.194;-0,6681315;-0,4586032;1,898281;Tracked;
AnkleRight;2017-11-20 14:41:56.194;-0,6010615;-0,76867;1,789832;Tracked;
FootRight;2017-11-20 14:41:56.195;-0,5408665;-0,8176626;1,653743;Tracked;
SpineShoulder;2017-11-20 14:41:56.196;-0,844772;0,4408785;1,753814;Tracked;
HandTipLeft;2017-11-20 14:41:56.196;-1,042733;0,007978841;1,463848;Inferred;
ThumbLeft;2017-11-20 14:41:56.197;-1,032265;0,03520067;1,4516;Inferred;
HandTipRight;2017-11-20 14:41:56.198;-1,054611;0,001010593;1,4787;Inferred;
ThumbRight;2017-11-20 14:41:56.199;-1,03717;0,001963637;1,5185;Tracked;
SpineBase;2017-11-20 14:41:56.214;-0,879262;-0,03864422;2,07464;Tracked;
SpineMid;2017-11-20 14:41:56.215;-0,8622773;0,2390424;1,895685;Tracked;
Neck;2017-11-20 14:41:56.216;-0,8368841;0,5058122;1,703484;Tracked;
Head;2017-11-20 14:41:56.217;-0,7681237;0,6030963;1,700701;Tracked;
ShoulderLeft;2017-11-20 14:41:56.218;-0,9313853;0,4051304;1,666246;Tracked;
ElbowLeft;2017-11-20 14:41:56.219;-1,0736;0,2216349;1,730548;Tracked;
WristLeft;2017-11-20 14:41:56.219;-1,030375;0,02340938;1,501731;Tracked;
HandLeft;2017-11-20 14:41:56.220;-1,043497;0,01830318;1,487169;Inferred;
ShoulderRight;2017-11-20 14:41:56.221;-0,7002357;0,4242607;1,782273;Tracked;
ElbowRight;2017-11-20 14:41:56.222;-0,8698414;0,1693897;1,620034;Tracked;
WristRight;2017-11-20 14:41:56.223;-1,041538;0,03731374;1,493696;Inferred;
HandRight;2017-11-20 14:41:56.224;-1,040746;0,02420912;1,4911;Inferred;
HipLeft;2017-11-20 14:41:56.225;-0,9205008;-0,04680267;2,00806;Tracked;
KneeLeft;2017-11-20 14:41:56.226;-0,9245623;-0,4883398;1,905424;Tracked;
AnkleLeft;2017-11-20 14:41:56.227;-0,879886;-0,8013311;1,807005;Tracked;
FootLeft;2017-11-20 14:41:56.228;-0,8683149;-0,8534109;1,706215;Tracked;
HipRight;2017-11-20 14:41:56.228;-0,8042286;-0,02850719;2,062281;Tracked;
KneeRight;2017-11-20 14:41:56.229;-0,6707541;-0,4590897;1,898696;Tracked;
AnkleRight;2017-11-20 14:41:56.230;-0,6015488;-0,7680712;1,790742;Tracked;
FootRight;2017-11-20 14:41:56.231;-0,5403572;-0,816339;1,654622;Tracked;
