SpineBase;2017-11-20 14:55:35.075;-0,2245649;-0,01403541;2,088621;Tracked;
SpineMid;2017-11-20 14:55:35.077;-0,1911165;0,338658;2,176858;Tracked;
Neck;2017-11-20 14:55:35.078;-0,158647;0,6748443;2,250179;Tracked;
Head;2017-11-20 14:55:35.079;-0,1194556;0,8386075;2,276004;Tracked;
ShoulderLeft;2017-11-20 14:55:35.080;-0,3335696;0,5068787;2,144141;Tracked;
ElbowLeft;2017-11-20 14:55:35.081;-0,5895675;0,4728222;2,090909;Tracked;
WristLeft;2017-11-20 14:55:35.082;-0,7463375;0,4684572;1,945155;Tracked;
HandLeft;2017-11-20 14:55:35.083;-0,8426076;0,4796454;1,885773;Tracked;
ShoulderRight;2017-11-20 14:55:35.084;0,01193159;0,4980834;2,226565;Tracked;
ElbowRight;2017-11-20 14:55:35.086;0,2089798;0,3469779;2,227629;Tracked;
WristRight;2017-11-20 14:55:35.087;0,4418574;0,285541;2,132077;Tracked;
HandRight;2017-11-20 14:55:35.089;0,5496181;0,2682502;2,11905;Tracked;
HipLeft;2017-11-20 14:55:35.090;-0,3032293;0,002472878;2,034616;Tracked;
KneeLeft;2017-11-20 14:55:35.092;-0,4436406;-0,4583658;1,946408;Tracked;
AnkleLeft;2017-11-20 14:55:35.093;-0,5307692;-0,894258;1,824161;Tracked;
FootLeft;2017-11-20 14:55:35.094;-0,4973905;-0,9773325;1,732151;Tracked;
HipRight;2017-11-20 14:55:35.095;-0,1366288;-0,02981689;2,054853;Tracked;
KneeRight;2017-11-20 14:55:35.095;-0,1611578;-0,5495114;2,033637;Tracked;
AnkleRight;2017-11-20 14:55:35.096;-0,1894093;-0,9463674;1,945343;Tracked;
FootRight;2017-11-20 14:55:35.096;-0,2281001;-1,015047;1,841031;Tracked;
SpineShoulder;2017-11-20 14:55:35.097;-0,1667646;0,5928645;2,234444;Tracked;
HandTipLeft;2017-11-20 14:55:35.097;-0,9069442;0,4784995;1,845365;Tracked;
ThumbLeft;2017-11-20 14:55:35.098;-0,8807017;0,4594596;1,885517;Tracked;
HandTipRight;2017-11-20 14:55:35.098;0,6355794;0,2360595;2,109866;Tracked;
ThumbRight;2017-11-20 14:55:35.099;0,5306781;0,270395;2,0535;Tracked;
SpineBase;2017-11-20 14:55:35.110;-0,2252865;-0,01304929;2,088127;Tracked;
SpineMid;2017-11-20 14:55:35.111;-0,1914801;0,3393607;2,176497;Tracked;
Neck;2017-11-20 14:55:35.112;-0,1587059;0,6752803;2,249948;Tracked;
Head;2017-11-20 14:55:35.113;-0,119593;0,8389022;2,276193;Tracked;
ShoulderLeft;2017-11-20 14:55:35.114;-0,3341169;0,5076751;2,143906;Tracked;
ElbowLeft;2017-11-20 14:55:35.116;-0,5935637;0,4851446;2,088974;Tracked;
WristLeft;2017-11-20 14:55:35.117;-0,7591751;0,4819771;1,954626;Tracked;
HandLeft;2017-11-20 14:55:35.117;-0,8486987;0,4972185;1,895432;Tracked;
ShoulderRight;2017-11-20 14:55:35.118;0,0120522;0,4984759;2,226681;Tracked;
ElbowRight;2017-11-20 14:55:35.119;0,2133338;0,3551715;2,230212;Tracked;
WristRight;2017-11-20 14:55:35.120;0,4486454;0,2959371;2,145671;Tracked;
HandRight;2017-11-20 14:55:35.121;0,5634882;0,2782471;2,133957;Tracked;
HipLeft;2017-11-20 14:55:35.122;-0,3040922;0,003838596;2,033759;Tracked;
KneeLeft;2017-11-20 14:55:35.123;-0,4437343;-0,4584023;1,946336;Tracked;
AnkleLeft;2017-11-20 14:55:35.123;-0,5311193;-0,8943726;1,823631;Tracked;
FootLeft;2017-11-20 14:55:35.124;-0,4995069;-0,9769903;1,730111;Tracked;
HipRight;2017-11-20 14:55:35.125;-0,1371614;-0,02920503;2,054656;Tracked;
KneeRight;2017-11-20 14:55:35.128;-0,1611903;-0,5496606;2,033417;Tracked;
AnkleRight;2017-11-20 14:55:35.129;-0,1896316;-0,9463713;1,945433;Tracked;
FootRight;2017-11-20 14:55:35.130;-0,2263113;-1,015285;1,840175;Tracked;
SpineShoulder;2017-11-20 14:55:35.131;-0,166888;0,5933644;2,234179;Tracked;
HandTipLeft;2017-11-20 14:55:35.132;-0,9166134;0,4964539;1,853988;Tracked;
ThumbLeft;2017-11-20 14:55:35.132;-0,8862842;0,4780858;1,900222;Tracked;
HandTipRight;2017-11-20 14:55:35.133;0,6465132;0,2463661;2,125569;Tracked;
ThumbRight;2017-11-20 14:55:35.134;0,5442453;0,2810788;2,067408;Tracked;
SpineBase;2017-11-20 14:55:35.145;-0,2257926;-0,0122666;2,087422;Tracked;
SpineMid;2017-11-20 14:55:35.145;-0,1916894;0,3397991;2,175972;Tracked;
Neck;2017-11-20 14:55:35.146;-0,1586758;0,6754605;2,249583;Tracked;
Head;2017-11-20 14:55:35.147;-0,1197412;0,8391039;2,276196;Tracked;
ShoulderLeft;2017-11-20 14:55:35.148;-0,335331;0,5084987;2,143304;Tracked;
