SpineBase;2017-10-04 08:51:11.947;0,4344861;0,1645724;1,855815;Tracked;
SpineMid;2017-10-04 08:51:11.948;0,4404185;0,500403;1,876754;Tracked;
Neck;2017-10-04 08:51:11.948;0,443561;0,8191655;1,886034;Tracked;
Head;2017-10-04 08:51:11.949;0,444664;0,9628521;1,888856;Tracked;
ShoulderLeft;2017-10-04 08:51:11.949;0,2732207;0,6902983;1,920476;Tracked;
ElbowLeft;2017-10-04 08:51:11.950;0,1790068;0,428477;1,985052;Tracked;
WristLeft;2017-10-04 08:51:11.951;0,007271884;0,1929547;1,979043;Tracked;
HandLeft;2017-10-04 08:51:11.951;-0,06879184;0,1165747;1,985951;Tracked;
ShoulderRight;2017-10-04 08:51:11.952;0,5876931;0,6815202;1,802677;Tracked;
ElbowRight;2017-10-04 08:51:11.953;0,7068634;0,4275783;1,807756;Inferred;
WristRight;2017-10-04 08:51:11.954;0,7638146;0,19535;1,675518;Inferred;
HandRight;2017-10-04 08:51:11.955;0,771972;0,1195469;1,649333;Inferred;
HipLeft;2017-10-04 08:51:11.955;0,3523819;0,1632077;1,838579;Tracked;
KneeLeft;2017-10-04 08:51:11.956;0,2411807;-0,281443;1,819564;Tracked;
AnkleLeft;2017-10-04 08:51:11.956;0,2087229;-0,7050306;1,982245;Tracked;
FootLeft;2017-10-04 08:51:11.957;0,1619873;-0,7788086;1,910156;Tracked;
HipRight;2017-10-04 08:51:11.957;0,4982349;0,1589607;1,794594;Tracked;
KneeRight;2017-10-04 08:51:11.958;0,5628037;-0,2924407;1,672491;Tracked;
AnkleRight;2017-10-04 08:51:11.958;0,5986951;-0,6503349;1,613649;Tracked;
FootRight;2017-10-04 08:51:11.959;0,5825852;-0,7055664;1,498235;Tracked;
SpineShoulder;2017-10-04 08:51:11.960;0,4432653;0,7417136;1,885776;Tracked;
HandTipLeft;2017-10-04 08:51:11.960;-0,1022445;0,03549123;1,993751;Tracked;
ThumbLeft;2017-10-04 08:51:11.961;-0,06206238;0,1267242;1,926825;Tracked;
HandTipRight;2017-10-04 08:51:11.961;0,7749208;0,02822694;1,627078;Tracked;
ThumbRight;2017-10-04 08:51:11.962;0,7934654;0,1186714;1,607467;Tracked;
