SpineBase;2017-11-20 14:54:22.636;-0,1996799;-0,04979997;2,286435;Tracked;

SpineMid;2017-11-20 14:54:22.637;-0,1667863;0,3074598;2,375624;Tracked;

Neck;2017-11-20 14:54:22.639;-0,1344588;0,6494473;2,450293;Tracked;

Head;2017-11-20 14:54:22.640;-0,1028643;0,8015105;2,497921;Tracked;

ShoulderLeft;2017-11-20 14:54:22.641;-0,2452553;0,4883341;2,333464;Tracked;

ElbowLeft;2017-11-20 14:54:22.641;-0,5226398;0,4499117;2,25294;Tracked;

WristLeft;2017-11-20 14:54:22.642;-0,7516152;0,3966469;2,080161;Tracked;

HandLeft;2017-11-20 14:54:22.643;-0,8129888;0,3880053;2,046065;Tracked;

ShoulderRight;2017-11-20 14:54:22.644;0,03630225;0,4462536;2,379434;Tracked;

ElbowRight;2017-11-20 14:54:22.645;0,226507;0,3499943;2,389861;Tracked;

WristRight;2017-11-20 14:54:22.646;0,4170808;0,2697126;2,333941;Tracked;

HandRight;2017-11-20 14:54:22.647;0,5084745;0,233487;2,290313;Tracked;

HipLeft;2017-11-20 14:54:22.648;-0,2653234;-0,03192291;2,242352;Tracked;

KneeLeft;2017-11-20 14:54:22.649;-0,4046897;-0,5518862;2,153603;Tracked;

AnkleLeft;2017-11-20 14:54:22.650;-0,4775169;-0,9638325;1,994038;Tracked;

FootLeft;2017-11-20 14:54:22.650;-0,4552626;-0,9632713;1,83073;Tracked;

HipRight;2017-11-20 14:54:22.651;-0,1265291;-0,06496385;2,243574;Tracked;

KneeRight;2017-11-20 14:54:22.652;-0,1229113;-0,6159569;2,190536;Tracked;

AnkleRight;2017-11-20 14:54:22.653;-0,1368521;-0,957168;2,080741;Tracked;

FootRight;2017-11-20 14:54:22.653;-0,1136645;-0,9615376;1,91804;Tracked;

SpineShoulder;2017-11-20 14:54:22.654;-0,1425303;0,5658849;2,434247;Tracked;

HandTipLeft;2017-11-20 14:54:22.655;-0,8712219;0,3912151;1,98806;Tracked;

ThumbLeft;2017-11-20 14:54:22.655;-0,8175284;0,3468367;2,0774;Tracked;

HandTipRight;2017-11-20 14:54:22.656;0,5781907;0,1795039;2,276825;Tracked;

ThumbRight;2017-11-20 14:54:22.656;0,5627522;0,1742476;2,305444;Tracked;

SpineBase;2017-11-20 14:54:22.673;-0,1999942;-0,05019183;2,286737;Tracked;

SpineMid;2017-11-20 14:54:22.674;-0,1670349;0,3072918;2,376093;Tracked;

Neck;2017-11-20 14:54:22.674;-0,1346389;0,6494573;2,450845;Tracked;

Head;2017-11-20 14:54:22.675;-0,1030008;0,8015175;2,49832;Tracked;

ShoulderLeft;2017-11-20 14:54:22.676;-0,2460666;0,4877487;2,33412;Tracked;

ElbowLeft;2017-11-20 14:54:22.677;-0,5238357;0,4506943;2,254093;Tracked;

WristLeft;2017-11-20 14:54:22.678;-0,7522898;0,3972214;2,080429;Tracked;

HandLeft;2017-11-20 14:54:22.679;-0,8126863;0,3917722;2,045952;Tracked;

ShoulderRight;2017-11-20 14:54:22.679;0,03681663;0,4466474;2,379419;Tracked;

ElbowRight;2017-11-20 14:54:22.680;0,2269608;0,3515048;2,390424;Tracked;

WristRight;2017-11-20 14:54:22.683;0,416823;0,2710963;2,331162;Tracked;

HandRight;2017-11-20 14:54:22.685;0,5023059;0,2378354;2,28728;Tracked;

HipLeft;2017-11-20 14:54:22.686;-0,2660874;-0,03276122;2,24369;Tracked;

KneeLeft;2017-11-20 14:54:22.687;-0,4045461;-0,5511407;2,153844;Tracked;

AnkleLeft;2017-11-20 14:54:22.688;-0,4757289;-0,9586212;1,998838;Tracked;

FootLeft;2017-11-20 14:54:22.689;-0,4046916;-1,02546;1,938935;Tracked;

HipRight;2017-11-20 14:54:22.690;-0,1266726;-0,0653461;2,243078;Tracked;

KneeRight;2017-11-20 14:54:22.691;-0,1228873;-0,6159272;2,19067;Tracked;

AnkleRight;2017-11-20 14:54:22.691;-0,1339381;-0,9473416;2,084548;Tracked;

FootRight;2017-11-20 14:54:22.692;-0,1108339;-0,9519851;1,921767;Tracked;

SpineShoulder;2017-11-20 14:54:22.693;-0,1427298;0,5658554;2,434787;Tracked;

HandTipLeft;2017-11-20 14:54:22.693;-0,8670863;0,3959576;1,984767;Tracked;

ThumbLeft;2017-11-20 14:54:22.694;-0,8405249;0,3372121;2,031312;Tracked;

HandTipRight;2017-11-20 14:54:22.695;0,5686479;0,197558;2,249403;Tracked;

ThumbRight;2017-11-20 14:54:22.696;0,5578438;0,2245185;2,263364;Tracked;

SpineBase;2017-11-20 14:54:22.707;-0,2001511;-0,04983383;2,2876;Tracked;

SpineMid;2017-11-20 14:54:22.708;-0,1673231;0,3073771;2,376828;Tracked;

Neck;2017-11-20 14:54:22.709;-0,1350112;0,6492933;2,451367;Tracked;

Head;2017-11-20 14:54:22.709;-0,1033034;0,8015896;2,499074;Tracked;

ShoulderLeft;2017-11-20 14:54:22.710;-0,2477424;0,4883136;2,335247;Tracked;

ElbowLeft;2017-11-20 14:54:22.711;-0,5252975;0,4511116;2,253842;Tracked;

WristLeft;2017-11-20 14:54:22.712;-0,7533193;0,3974699;2,079433;Tracked;

HandLeft;2017-11-20 14:54:22.713;-0,8167201;0,3898394;2,047472;Tracked;

ShoulderRight;2017-11-20 14:54:22.713;0,03717386;0,4469894;2,379605;Tracked;

ElbowRight;2017-11-20 14:54:22.714;0,2266288;0,3524081;2,391523;Tracked;

WristRight;2017-11-20 14:54:22.715;0,4160665;0,2714883;2,330983;Tracked;

HandRight;2017-11-20 14:54:22.716;0,5053784;0,237121;2,284819;Tracked;

HipLeft;2017-11-20 14:54:22.717;-0,2660969;-0,03254423;2,24374;Tracked;

KneeLeft;2017-11-20 14:54:22.718;-0,4045652;-0,5511342;2,153831;Tracked;

AnkleLeft;2017-11-20 14:54:22.719;-0,4758236;-0,9593209;1,998705;Tracked;

FootLeft;2017-11-20 14:54:22.720;-0,4766219;-1,006527;1,875427;Tracked;

HipRight;2017-11-20 14:54:22.721;-0,1269214;-0,06509223;2,244526;Tracked;

KneeRight;2017-11-20 14:54:22.721;-0,1228771;-0,6154751;2,190913;Tracked;

AnkleRight;2017-11-20 14:54:22.722;-0,1341732;-0,948106;2,084339;Tracked;

FootRight;2017-11-20 14:54:22.723;-0,1115752;-0,9526753;1,921466;Tracked;

SpineShoulder;2017-11-20 14:54:22.723;-0,1430827;0,5657536;2,435362;Tracked;

HandTipLeft;2017-11-20 14:54:22.724;-0,8636302;0,3878065;1,970722;Tracked;

ThumbLeft;2017-11-20 14:54:22.724;-0,8451304;0,3614873;2,0786;Tracked;

HandTipRight;2017-11-20 14:54:22.725;0,5682154;0,1987025;2,248838;Tracked;

ThumbRight;2017-11-20 14:54:22.726;0,5540866;0,2340375;2,255733;Tracked;

SpineBase;2017-11-20 14:54:22.739;-0,2004196;-0,04998004;2,288559;Tracked;

SpineMid;2017-11-20 14:54:22.740;-0,1675167;0,3073425;2,377763;Tracked;

Neck;2017-11-20 14:54:22.740;-0,1351151;0,6493215;2,452096;Tracked;

Head;2017-11-20 14:54:22.741;-0,1035643;0,801638;2,499478;Tracked;

ShoulderLeft;2017-11-20 14:54:22.742;-0,2468969;0,4875779;2,335967;Tracked;

ElbowLeft;2017-11-20 14:54:22.743;-0,524839;0,4511463;2,255481;Tracked;

WristLeft;2017-11-20 14:54:22.743;-0,7522065;0,3980244;2,079821;Tracked;

HandLeft;2017-11-20 14:54:22.744;-0,8135954;0,3896001;2,045734;Tracked;

ShoulderRight;2017-11-20 14:54:22.745;0,03874085;0,4443392;2,380033;Tracked;

ElbowRight;2017-11-20 14:54:22.745;0,2291193;0,3520764;2,392119;Tracked;

WristRight;2017-11-20 14:54:22.746;0,4180431;0,2705839;2,330227;Tracked;

HandRight;2017-11-20 14:54:22.747;0,5057598;0,2399127;2,287487;Tracked;

HipLeft;2017-11-20 14:54:22.748;-0,2661943;-0,03247717;2,243915;Tracked;

KneeLeft;2017-11-20 14:54:22.749;-0,4045985;-0,551241;2,153811;Tracked;

AnkleLeft;2017-11-20 14:54:22.750;-0,4753789;-0,959531;1,999325;Tracked;

FootLeft;2017-11-20 14:54:22.751;-0,4769691;-1,006818;1,876205;Tracked;

HipRight;2017-11-20 14:54:22.751;-0,1271972;-0,06561332;2,245818;Tracked;

KneeRight;2017-11-20 14:54:22.752;-0,1228945;-0,615497;2,190912;Tracked;

AnkleRight;2017-11-20 14:54:22.753;-0,1349763;-0,9505807;2,08355;Tracked;

FootRight;2017-11-20 14:54:22.754;-0,1124159;-0,955129;1,920697;Tracked;

SpineShoulder;2017-11-20 14:54:22.754;-0,1432098;0,5657731;2,436155;Tracked;

HandTipLeft;2017-11-20 14:54:22.755;-0,8640718;0,3584477;2,008814;Tracked;

ThumbLeft;2017-11-20 14:54:22.756;-0,8513579;0,3713533;2,084111;Tracked;

HandTipRight;2017-11-20 14:54:22.756;0,5676674;0,1990471;2,246391;Tracked;

ThumbRight;2017-11-20 14:54:22.757;0,5367496;0,2461059;2,2755;Tracked;

SpineBase;2017-11-20 14:54:22.767;-0,200729;-0,04967871;2,289218;Tracked;

SpineMid;2017-11-20 14:54:22.768;-0,1677714;0,3073995;2,378083;Tracked;

Neck;2017-11-20 14:54:22.769;-0,135324;0,6492316;2,452182;Tracked;

Head;2017-11-20 14:54:22.770;-0,1036372;0,8015688;2,499765;Tracked;

ShoulderLeft;2017-11-20 14:54:22.770;-0,2468469;0,4877544;2,336074;Tracked;

ElbowLeft;2017-11-20 14:54:22.771;-0,5251606;0,4519127;2,25657;Tracked;

WristLeft;2017-11-20 14:54:22.772;-0,7516426;0,398046;2,079742;Tracked;

HandLeft;2017-11-20 14:54:22.773;-0,8130816;0,3857665;2,043473;Tracked;

ShoulderRight;2017-11-20 14:54:22.774;0,0390701;0,4444128;2,380132;Tracked;

ElbowRight;2017-11-20 14:54:22.775;0,2295695;0,3521594;2,391997;Tracked;

WristRight;2017-11-20 14:54:22.775;0,4185179;0,2706541;2,329924;Tracked;

HandRight;2017-11-20 14:54:22.776;0,5043312;0,2417326;2,285649;Tracked;

HipLeft;2017-11-20 14:54:22.777;-0,2664818;-0,03206941;2,244249;Tracked;

KneeLeft;2017-11-20 14:54:22.778;-0,4046249;-0,5514092;2,153912;Tracked;

AnkleLeft;2017-11-20 14:54:22.779;-0,4754142;-0,9594896;1,999259;Tracked;

FootLeft;2017-11-20 14:54:22.780;-0,4773384;-1,007078;1,876418;Tracked;

HipRight;2017-11-20 14:54:22.781;-0,1273833;-0,06550373;2,246329;Tracked;

KneeRight;2017-11-20 14:54:22.782;-0,1227605;-0,6152214;2,190926;Tracked;

AnkleRight;2017-11-20 14:54:22.783;-0,1352942;-0,9512022;2,083703;Tracked;

FootRight;2017-11-20 14:54:22.784;-0,1128182;-0,955871;1,920865;Tracked;

SpineShoulder;2017-11-20 14:54:22.785;-0,1434225;0,5657161;2,436287;Tracked;

HandTipLeft;2017-11-20 14:54:22.786;-0,8688113;0,348361;2,010652;Tracked;

ThumbLeft;2017-11-20 14:54:22.787;-0,8616499;0,3608615;2,083;Tracked;

HandTipRight;2017-11-20 14:54:22.788;0,5682619;0,2007857;2,248763;Tracked;

ThumbRight;2017-11-20 14:54:22.789;0,5696582;0,2187182;2,275333;Tracked;

SpineBase;2017-11-20 14:54:22.803;-0,2009557;-0,05050972;2,290252;Tracked;

SpineMid;2017-11-20 14:54:22.804;-0,1678025;0,3068672;2,37895;Tracked;

Neck;2017-11-20 14:54:22.805;-0,1352098;0,6489109;2,45279;Tracked;

Head;2017-11-20 14:54:22.806;-0,103772;0,8014407;2,500039;Tracked;

ShoulderLeft;2017-11-20 14:54:22.807;-0,2492303;0,4883389;2,337362;Tracked;

ElbowLeft;2017-11-20 14:54:22.808;-0,52715;0,4519179;2,256044;Tracked;

WristLeft;2017-11-20 14:54:22.808;-0,7529589;0,3971704;2,078445;Tracked;

HandLeft;2017-11-20 14:54:22.809;-0,8100922;0,3843429;2,04564;Tracked;

ShoulderRight;2017-11-20 14:54:22.810;0,04037438;0,4451464;2,382129;Tracked;

ElbowRight;2017-11-20 14:54:22.811;0,2307425;0,3517904;2,392128;Tracked;

WristRight;2017-11-20 14:54:22.812;0,4196511;0,2704205;2,329459;Tracked;

HandRight;2017-11-20 14:54:22.812;0,5059212;0,2397639;2,280448;Tracked;

HipLeft;2017-11-20 14:54:22.813;-0,2667863;-0,03330764;2,246706;Tracked;

KneeLeft;2017-11-20 14:54:22.814;-0,4047264;-0,5516263;2,154021;Tracked;

AnkleLeft;2017-11-20 14:54:22.815;-0,4749865;-0,9604498;1,999613;Tracked;

FootLeft;2017-11-20 14:54:22.815;-0,4771817;-1,009929;1,87834;Tracked;

HipRight;2017-11-20 14:54:22.816;-0,1274841;-0,06591244;2,246338;Tracked;

KneeRight;2017-11-20 14:54:22.817;-0,1227641;-0,6142741;2,191232;Tracked;

AnkleRight;2017-11-20 14:54:22.818;-0,1357944;-0,9539551;2,083034;Tracked;

FootRight;2017-11-20 14:54:22.819;-0,1134137;-0,9586292;1,920207;Tracked;

SpineShoulder;2017-11-20 14:54:22.819;-0,1433406;0,5653511;2,436964;Tracked;

