SpineBase;2017-11-20 14:54:48.771;-0,2217913;-0,009683404;2,198467;Tracked;

SpineMid;2017-11-20 14:54:48.773;-0,2104661;0,3382581;2,269964;Tracked;

Neck;2017-11-20 14:54:48.774;-0,1985692;0,6703736;2,326529;Tracked;

Head;2017-11-20 14:54:48.775;-0,1750104;0,8341911;2,354216;Tracked;

ShoulderLeft;2017-11-20 14:54:48.793;-0,3330091;0,5024704;2,22128;Tracked;

ElbowLeft;2017-11-20 14:54:48.794;-0,575308;0,3758734;2,11337;Tracked;

WristLeft;2017-11-20 14:54:48.794;-0,7211092;0,3093925;1,96535;Tracked;

HandLeft;2017-11-20 14:54:48.795;-0,7944472;0,2658768;1,861538;Tracked;

ShoulderRight;2017-11-20 14:54:48.795;-0,02394503;0,5092656;2,294182;Tracked;

ElbowRight;2017-11-20 14:54:48.795;0,1639811;0,3634295;2,298541;Tracked;

WristRight;2017-11-20 14:54:48.796;0,3396163;0,2620995;2,224793;Tracked;

HandRight;2017-11-20 14:54:48.796;0,4396712;0,2304828;2,192318;Tracked;

HipLeft;2017-11-20 14:54:48.797;-0,2876306;0,001798208;2,143414;Tracked;

KneeLeft;2017-11-20 14:54:48.797;-0,4323158;-0,4730585;2,02531;Tracked;

AnkleLeft;2017-11-20 14:54:48.797;-0,4957912;-0,912131;1,899713;Tracked;

FootLeft;2017-11-20 14:54:48.798;-0,4697371;-0,9210968;1,737457;Tracked;

HipRight;2017-11-20 14:54:48.800;-0,14704;-0,02079686;2,16454;Tracked;

KneeRight;2017-11-20 14:54:48.801;-0,08848964;-0,5585718;2,100802;Tracked;

AnkleRight;2017-11-20 14:54:48.801;-0,0504228;-0,937058;2,038896;Tracked;

FootRight;2017-11-20 14:54:48.802;-0,08216601;-1,012996;1,955587;Tracked;

SpineShoulder;2017-11-20 14:54:48.804;-0,201691;0,5893766;2,315003;Tracked;

HandTipLeft;2017-11-20 14:54:48.805;-0,8382477;0,2252933;1,796903;Tracked;

ThumbLeft;2017-11-20 14:54:48.806;-0,8235385;0,246662;1,866;Tracked;

HandTipRight;2017-11-20 14:54:48.807;0,501122;0,206928;2,176739;Tracked;

ThumbRight;2017-11-20 14:54:48.808;0,4370182;0,2395181;2,11125;Tracked;

SpineBase;2017-11-20 14:54:48.837;-0,2508371;-0,006383591;2,195899;Tracked;

SpineMid;2017-11-20 14:54:48.838;-0,2361477;0,3425933;2,265485;Tracked;

