SpineBase;2017-11-20 14:57:04.036;-0,06986576;-0,1034496;1,929626;Tracked;

SpineMid;2017-11-20 14:57:04.037;-0,03869438;0,2260758;1,997976;Tracked;

Neck;2017-11-20 14:57:04.038;-0,008711014;0,5409928;2,050522;Tracked;

Head;2017-11-20 14:57:04.039;0,02648557;0,7031729;2,086257;Tracked;

ShoulderLeft;2017-11-20 14:57:04.040;-0,1815676;0,4282873;1,999572;Tracked;

ElbowLeft;2017-11-20 14:57:04.041;-0,4525701;0,4052876;1,937298;Tracked;

WristLeft;2017-11-20 14:57:04.041;-0,6757597;0,4166321;1,839454;Tracked;

HandLeft;2017-11-20 14:57:04.042;-0,7517704;0,4191297;1,809568;Tracked;

ShoulderRight;2017-11-20 14:57:04.044;0,1581765;0,3846874;2,088318;Tracked;

ElbowRight;2017-11-20 14:57:04.045;0,3435471;0,2782595;2,132054;Tracked;

WristRight;2017-11-20 14:57:04.047;0,5793116;0,2476218;2,14338;Tracked;

HandRight;2017-11-20 14:57:04.047;0,673628;0,2340043;2,158619;Tracked;

HipLeft;2017-11-20 14:57:04.048;-0,1440704;-0,0897472;1,8786;Tracked;

KneeLeft;2017-11-20 14:57:04.049;-0,2079027;-0,5145655;1,811828;Tracked;

AnkleLeft;2017-11-20 14:57:04.050;-0,2364261;-0,7822866;1,763825;Tracked;

FootLeft;2017-11-20 14:57:04.051;-0,2241947;-0,8419099;1,66728;Tracked;

HipRight;2017-11-20 14:57:04.052;0,006986505;-0,112405;1,899324;Tracked;

KneeRight;2017-11-20 14:57:04.053;-0,0110065;-0,4945893;1,836854;Tracked;

AnkleRight;2017-11-20 14:57:04.053;-0,06095542;-0,7815929;1,791926;Tracked;

FootRight;2017-11-20 14:57:04.054;-0,0533045;-0,8388867;1,704201;Tracked;

SpineShoulder;2017-11-20 14:57:04.055;-0,01612643;0,4641612;2,039958;Tracked;

HandTipLeft;2017-11-20 14:57:04.056;-0,8119361;0,4247113;1,769418;Tracked;

ThumbLeft;2017-11-20 14:57:04.057;-0,7197178;0,4250684;1,739955;Tracked;

HandTipRight;2017-11-20 14:57:04.057;0,7515472;0,2069148;2,189708;Tracked;

ThumbRight;2017-11-20 14:57:04.058;0,6952364;0,2358404;2,093125;Tracked;

SpineBase;2017-11-20 14:57:04.069;-0,07128568;-0,1026254;1,929057;Tracked;

SpineMid;2017-11-20 14:57:04.070;-0,04018119;0,2271229;1,996209;Tracked;

Neck;2017-11-20 14:57:04.071;-0,01014354;0,5421299;2,04753;Tracked;

Head;2017-11-20 14:57:04.072;0,02476317;0,7040359;2,082768;Tracked;

ShoulderLeft;2017-11-20 14:57:04.073;-0,182871;0,4287919;1,997862;Tracked;

ElbowLeft;2017-11-20 14:57:04.074;-0,4543684;0,4055266;1,939079;Tracked;

WristLeft;2017-11-20 14:57:04.075;-0,6788512;0,4129748;1,846626;Tracked;

HandLeft;2017-11-20 14:57:04.076;-0,7561979;0,410992;1,82038;Tracked;

ShoulderRight;2017-11-20 14:57:04.077;0,1576945;0,3862697;2,085691;Tracked;

ElbowRight;2017-11-20 14:57:04.078;0,3456182;0,2810266;2,131124;Tracked;

WristRight;2017-11-20 14:57:04.079;0,5449452;0,2616833;2,133896;Tracked;

HandRight;2017-11-20 14:57:04.080;0,638283;0,2452072;2,14947;Tracked;

HipLeft;2017-11-20 14:57:04.081;-0,1456055;-0,08897305;1,878151;Tracked;

KneeLeft;2017-11-20 14:57:04.082;-0,2083994;-0,5146956;1,810608;Tracked;

AnkleLeft;2017-11-20 14:57:04.082;-0,2370452;-0,7839456;1,762747;Tracked;

FootLeft;2017-11-20 14:57:04.083;-0,2261015;-0,8430139;1,667219;Tracked;

HipRight;2017-11-20 14:57:04.084;0,005831047;-0,1116659;1,898702;Tracked;

KneeRight;2017-11-20 14:57:04.085;-0,0118456;-0,4948497;1,837445;Tracked;

AnkleRight;2017-11-20 14:57:04.086;-0,060964;-0,7816307;1,792024;Tracked;

FootRight;2017-11-20 14:57:04.087;-0,05322216;-0,8391589;1,704349;Tracked;

SpineShoulder;2017-11-20 14:57:04.088;-0,01757813;0,4652902;2,037253;Tracked;

HandTipLeft;2017-11-20 14:57:04.089;-0,820784;0,4140869;1,786833;Tracked;

ThumbLeft;2017-11-20 14:57:04.090;-0,7278246;0,4176875;1,74465;Tracked;

HandTipRight;2017-11-20 14:57:04.090;0,7229381;0,2193278;2,187671;Tracked;

ThumbRight;2017-11-20 14:57:04.091;0,671734;0,2405047;2,085914;Tracked;

SpineBase;2017-11-20 14:57:04.101;-0,07282466;-0,1019248;1,928841;Tracked;

SpineMid;2017-11-20 14:57:04.102;-0,04184134;0,2278882;1,994582;Tracked;

Neck;2017-11-20 14:57:04.103;-0,01200289;0,5428931;2,044073;Tracked;

Head;2017-11-20 14:57:04.104;0,0223148;0,7051041;2,079047;Tracked;

ShoulderLeft;2017-11-20 14:57:04.105;-0,184463;0,4296916;1,995927;Tracked;

ElbowLeft;2017-11-20 14:57:04.106;-0,4564005;0,4056528;1,940878;Tracked;

WristLeft;2017-11-20 14:57:04.107;-0,7252232;0,3880156;1,890438;Tracked;

HandLeft;2017-11-20 14:57:04.107;-0,7521112;0,4010557;1,840779;Tracked;

ShoulderRight;2017-11-20 14:57:04.108;0,156585;0,3888341;2,082138;Tracked;

ElbowRight;2017-11-20 14:57:04.109;0,3461104;0,2854974;2,128408;Tracked;

WristRight;2017-11-20 14:57:04.110;0,5450097;0,2632203;2,13288;Tracked;

HandRight;2017-11-20 14:57:04.111;0,6401851;0,2475073;2,14445;Tracked;

HipLeft;2017-11-20 14:57:04.111;-0,1470135;-0,08842166;1,878143;Tracked;

KneeLeft;2017-11-20 14:57:04.112;-0,2094753;-0,5138915;1,809177;Tracked;

AnkleLeft;2017-11-20 14:57:04.113;-0,238087;-0,7834103;1,762236;Tracked;

FootLeft;2017-11-20 14:57:04.114;-0,2286383;-0,8430739;1,665745;Tracked;

HipRight;2017-11-20 14:57:04.115;0,004276916;-0,1108999;1,898291;Tracked;

KneeRight;2017-11-20 14:57:04.116;-0,01241553;-0,4949491;1,838013;Tracked;

AnkleRight;2017-11-20 14:57:04.117;-0,06123963;-0,7822617;1,792266;Tracked;

FootRight;2017-11-20 14:57:04.117;-0,05313029;-0,8393942;1,704477;Tracked;

SpineShoulder;2017-11-20 14:57:04.118;-0,01938737;0,4660665;2,034282;Tracked;

HandTipLeft;2017-11-20 14:57:04.119;-0,8091413;0,4032559;1,803358;Tracked;

ThumbLeft;2017-11-20 14:57:04.120;-0,7284803;0,4056361;1,767923;Tracked;

HandTipRight;2017-11-20 14:57:04.120;0,7200305;0,2187944;2,185209;Tracked;

ThumbRight;2017-11-20 14:57:04.122;0,6740821;0,2448515;2,081321;Tracked;

SpineBase;2017-11-20 14:57:04.136;-0,07529635;-0,1005786;1,92763;Tracked;

SpineMid;2017-11-20 14:57:04.137;-0,04437752;0,2289889;1,991708;Tracked;

Neck;2017-11-20 14:57:04.138;-0,01446924;0,5435204;2,039746;Tracked;

Head;2017-11-20 14:57:04.139;0,0183462;0,706606;2,074693;Tracked;

ShoulderLeft;2017-11-20 14:57:04.140;-0,1867564;0,4301546;1,993488;Tracked;

ElbowLeft;2017-11-20 14:57:04.141;-0,4599741;0,4022989;1,954858;Tracked;

WristLeft;2017-11-20 14:57:04.142;-0,6647709;0,3961916;1,89341;Tracked;

HandLeft;2017-11-20 14:57:04.143;-0,7525305;0,3934935;1,854026;Tracked;

ShoulderRight;2017-11-20 14:57:04.143;0,1550784;0,3911446;2,077486;Tracked;

ElbowRight;2017-11-20 14:57:04.144;0,3472701;0,2901395;2,124316;Tracked;

WristRight;2017-11-20 14:57:04.145;0,5460368;0,2662499;2,128351;Tracked;

HandRight;2017-11-20 14:57:04.146;0,6416054;0,2510217;2,137981;Tracked;

HipLeft;2017-11-20 14:57:04.147;-0,1499392;-0,08705594;1,877216;Tracked;

KneeLeft;2017-11-20 14:57:04.148;-0,2108153;-0,5118382;1,807252;Tracked;

AnkleLeft;2017-11-20 14:57:04.149;-0,237975;-0,7834166;1,762199;Tracked;

FootLeft;2017-11-20 14:57:04.150;-0,2291428;-0,8430933;1,665571;Tracked;

HipRight;2017-11-20 14:57:04.151;0,002344593;-0,1096771;1,896853;Tracked;

KneeRight;2017-11-20 14:57:04.151;-0,0131154;-0,4953625;1,838264;Tracked;

AnkleRight;2017-11-20 14:57:04.152;-0,06133756;-0,7822724;1,792563;Tracked;

FootRight;2017-11-20 14:57:04.153;-0,05323295;-0,839345;1,704898;Tracked;

SpineShoulder;2017-11-20 14:57:04.154;-0,02187421;0,4668277;2,030286;Tracked;

HandTipLeft;2017-11-20 14:57:04.155;-0,8166625;0,3889211;1,835078;Tracked;

